Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,3827.78626660961,3895.66449099048,3988.77187105817,4127.11774995493,4223.58457943469
El Salvador,SLV,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60.2372935706269,60.4432397959184,59.6978949059939,..,..
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,1038593,1083746,1129424,1175389,1221490
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,21557.6527999109,20246.9930826625,19002.5973267139,10347.3125725971,8333.23826311996
Equatorial Guinea,GNQ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,44.874715261959,44.874715261959,44.874715261959,..,..
Eritrea,ERI,"Population, total",SP.POP.TOTL,..,..,..,..,..
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Eritrea,ERI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.557103064066852,0.550964187327824,0.540540540540541,..,..
Estonia,EST,"Population, total",SP.POP.TOTL,1322696,1317997,1314545,1315407,1316481
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,17421.8902227378,19029.7745978842,19941.455322403,17074.9209104204,17574.6873552714
Estonia,EST,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,12.3422745884516,9.19020715630885,11.1602121163426,..,..
Ethiopia,ETH,"Population, total",SP.POP.TOTL,92444183,94887724,97366774,99873033,102403196
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,468.506724907536,502.153588732071,571.162275886001,645.463762722184,706.757754078087
Ethiopia,ETH,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.8422712933754,99.9082463585274,99.9063962558502,..,..
Euro area,EMU,"Population, total",SP.POP.TOTL,336167296,337296873,338429646,339519210,340894606
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,37593.1541638703,39097.5906390354,39765.193746967,34213.5121378444,34866.0960709045
Euro area,EMU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,24.2595076285282,27.8444612729953,29.2294238421215,..,..
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,894666669,898855113,903094668,907424836,911995305
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,24901.2389140052,25870.413544478,26135.2771030874,22347.2040166908,22108.5112817638
Europe & Central Asia,ECS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,24.2357978913006,26.4294420272449,27.1197588499724,..,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,407706585,410126644,412510951,414975737,417424643
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,9984.82578730943,10491.1997802178,9887.73541298721,7518.75963846315,7136.90129771336
Europe & Central Asia (excluding high income),ECA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.8553513960097,19.9343174723131,18.6323988888632,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,445769749,448166840,450522686,452962149,455372659
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,10254.6741119174,10770.3982443285,10263.5251468072,7942.03138674108,7573.19766257718
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,17.2915104694261,19.2024637261095,18.1802956097079,..,..
European Union,EUU,"Population, total",SP.POP.TOTL,505104334,506592457,508157247,509703315,511497415
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,34194.3531562116,35536.8620805648,36579.6991817004,32047.7492417093,32058.7735845667
European Union,EUU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.5207937873783,26.4958014351593,28.491394291307,..,..
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,48666,48747,48842,48965,49117
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,48422.0075432037,53612.7134486511,..,..,..
Faroe Islands,FRO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,37.9151861048992,38.4362159612216,50.8075843846282,..,..
Fiji,FJI,"Population, total",SP.POP.TOTL,873596,879715,885806,892149,898760
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,4546.73850445133,4763.06895557778,5046.03728026605,4921.8962087863,5153.35154431659
Fiji,FJI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.2311586562818,62.1276967930029,47.1662981496567,..,..
Finland,FIN,"Population, total",SP.POP.TOTL,5413971,5438972,5461512,5479531,5495096
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,47415.5598711351,49638.0771298139,49914.6186421589,42405.3974427998,43090.2475062997
Finland,FIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,40.5618440300521,35.966992716505,38.5810582585582,..,..
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,460228236,471253115,482474449,493919601,505635987
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1627.91388771106,1699.63737851446,1746.52115028307,1546.67404187634,1471.0146505076
Fragile and conflict affected situations,FCS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,27.4250900314275,26.579270285022,25.4459639088856,..,..
France,FRA,"Population, total",SP.POP.TOTL,65659790,65998570,66331957,66624068,66896109
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,40838.024436834,42554.1220542413,42955.2428655883,36526.7701083069,36854.9682804756
France,FRA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,14.8061965743386,17.0451920720365,16.4110316546943,..,..
French Polynesia,PYF,"Population, total",SP.POP.TOTL,271703,273528,275484,277690,280208
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
French Polynesia,PYF,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,28.0248994435529,27.1611906201707,31.7171268879242,..,..
Gabon,GAB,"Population, total",SP.POP.TOTL,1756817,1817271,1875713,1930175,1979786
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,9774.18101733614,9679.74299512362,9692.16387376944,7388.98414439318,7179.34066115314
Gabon,GAB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,42.7708042770804,41.696113074205,34.0937896070976,..,..
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,1802125,1859324,1917852,1977590,2038501
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,506.385343295221,486.079524712434,442.746689932981,474.716558719749,473.19043627424
"Gambia, The",GMB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Georgia,GEO,"Population, total",SP.POP.TOTL,3825000,3776000,3727000,3717100,3719300
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,4142.8691753655,4274.37685702961,4429.65007451491,3764.64091159037,3853.64990352915
Georgia,GEO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,74.5023207839092,82.2248732478378,80.3683347796741,..,..
Germany,DEU,"Population, total",SP.POP.TOTL,80425823,80645605,80982500,81686611,82667685
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,44065.2489082767,46530.9114275776,47902.6528842516,41176.8815764652,41936.0585754956
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.0004585405584,24.0725497476084,26.1300965691114,..,..
Ghana,GHA,"Population, total",SP.POP.TOTL,25733049,26346251,26962563,27582821,28206728
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,1629.80022222505,1814.492297022,1432.2279425605,1361.1139050484,1513.46103432745
Ghana,GHA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,67.1240851630073,63.9888120581151,64.7303864846101,..,..
Gibraltar,GIB,"Population, total",SP.POP.TOTL,33623,33831,34038,34228,34408
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Gibraltar,GIB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Greece,GRC,"Population, total",SP.POP.TOTL,11045011,10965211,10892413,10820883,10746740
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,22242.681934771,21874.8195041667,21673.7810702225,18007.7899088689,18103.9693224025
Greece,GRC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,16.7036909052015,25.1234373358546,24.1880698408915,..,..
Greenland,GRL,"Population, total",SP.POP.TOTL,56810,56483,56295,56114,56186
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,42398.6336725626,43967.1501550467,45317.1142867938,39569.1057905441,..
Greenland,GRL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,60.035697689634,66.4491894551276,68.3475376501765,..,..
Grenada,GRD,"Population, total",SP.POP.TOTL,105481,105909,106360,106823,107317
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,7583.18700190696,7955.61598479197,8569.77699775744,9212.19282433628,9469.21918069658
Grenada,GRD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Guam,GUM,"Population, total",SP.POP.TOTL,159973,160375,160967,161797,162896
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,32499.234245779,33446.6095089634,34578.5160933607,35439.4704475361,..
Guam,GUM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,15271056,15596214,15923559,16252429,16582469
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,3299.60513936372,3452.82893369505,3687.76376676599,3923.57334364713,4146.7441286273
Guatemala,GTM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.8827029324267,67.1673387096774,68.6060606060606,..,..
Guinea,GIN,"Population, total",SP.POP.TOTL,11281469,11536615,11805509,12091533,12395924
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,502.348564622905,540.169320425396,561.099738732179,554.040876644051,508.145078427288
Guinea,GIN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,45.8364451082898,48.4324758842444,48.2758620689655,..,..
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,1638139,1681495,1725744,1770526,1815698
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,607.751883291355,610.566304703401,642.625615352181,596.87171887261,620.214764743552
Guinea-Bissau,GNB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Guyana,GUY,"Population, total",SP.POP.TOTL,753091,758081,763393,768514,773303
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,3785.9356650841,3944.17817327896,4030.80232062103,4136.68991875588,4456.55369735494
Guyana,GUY,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Haiti,HTI,"Population, total",SP.POP.TOTL,10289210,10431776,10572466,10711061,10847334
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,766.843762318888,810.265607301884,830.114811747702,814.546395216916,739.595436253749
Haiti,HTI,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,20.0909090909091,13.3649289099526,8.71248789932236,..,..
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,666488623,685401960,704745420,724482652,744602976
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,837.866990492555,882.529129444467,912.507735474082,877.10276268755,861.510155524695
Heavily indebted poor countries (HIPC),HPC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,66.3226287068307,66.3350256567481,66.3555859226724,..,..
High income,HIC,"Population, total",SP.POP.TOTL,1161900127,1168843771,1175966521,1182929820,1190029421
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,41991.6272464838,42192.35097398,42780.3424671173,40078.0541373014,40677.6835231725
High income,HIC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,18.558304553362,19.7332840749754,20.4996960019613,..,..
Honduras,HND,"Population, total",SP.POP.TOTL,8505646,8657785,8809216,8960829,9112867
Honduras,HND,GDP per capita (current US$),NY.GDP.PCAP.CD,2178.38302475967,2136.77390503332,2242.71191194694,2326.15850619017,2361.15761950895
Honduras,HND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,49.3023255813954,46.7550161010652,43.8293107738243,..,..
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,7154600,7187500,7241700,7305700,7346700
"Hong Kong SAR, China",HKG,GDP per capita (current US$),NY.GDP.PCAP.CD,36707.7742282554,38357.8267596475,40247.3669145832,42351.0245957363,43681.1405799513
"Hong Kong SAR, China",HKG,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.234270414993307,0.242606874712702,0.248107864267455,..,..
Hungary,HUN,"Population, total",SP.POP.TOTL,9920362,9893082,9866468,9843028,9817958
Hungary,HUN,GDP per capita (current US$),NY.GDP.PCAP.CD,12834.3234884048,13613.6014689502,14117.9766762093,12365.6260256139,12664.8474351203
Hungary,HUN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,7.6396708531832,9.20405400944175,10.6806033161962,..,..
IBRD only,IBD,"Population, total",SP.POP.TOTL,4517416870.07723,4562691124.61008,4607807730.73916,4652578286.68203,4697247117
IBRD only,IBD,GDP per capita (current US$),NY.GDP.PCAP.CD,5534.60798226618,5804.92109573438,5921.51824211758,5541.77512188984,5498.82467442429
IBRD only,IBD,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,22.2669929005667,22.5892275211455,23.2235103711304,..,..
Iceland,ISL,"Population, total",SP.POP.TOTL,320716,323764,327386,330815,334252
Iceland,ISL,GDP per capita (current US$),NY.GDP.PCAP.CD,44333.8501759313,47810.3088819968,52473.1135645153,50734.4435967226,59976.9425653312
Iceland,ISL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,99.9829050088324,99.9724000883197,99.9834455358128,..,..
IDA & IBRD total,IBT,"Population, total",SP.POP.TOTL,5955531931.07723,6033914680.61008,6112778044.73916,6191917217.68203,6271593092
IDA & IBRD total,IBT,GDP per capita (current US$),NY.GDP.PCAP.CD,4494.66547026602,4707.45446427967,4803.12494484162,4489.78368215704,4435.50834426975
IDA & IBRD total,IBT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.0444057684188,23.3532900785531,23.9700638565524,..,..
IDA blend,IDB,"Population, total",SP.POP.TOTL,474993526,486261860,497751634,509396383,521159393
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,1859.12357555981,1975.03337422039,2096.19387503553,1917.19969258641,1754.20461312359
IDA blend,IDB,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,30.2260268848742,29.7897167194972,30.0121704529447,..,..
IDA only,IDX,"Population, total",SP.POP.TOTL,963121535,984961696,1007218680,1029942548,1053186582
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,909.390655841145,966.84267080622,1020.65924606677,1010.67791987618,1023.47332008504
IDA only,IDX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,50.1074552459203,51.3009705647121,51.5849172900532,..,..
IDA total,IDA,"Population, total",SP.POP.TOTL,1438115061,1471223556,1504970314,1539338931,1574345975
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1229.46938403116,1306.86687861415,1383.76192544026,1315.99251129614,1268.10168071172
IDA total,IDA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,41.1151990709041,41.4541290286599,41.7341235903176,..,..
India,IND,"Population, total",SP.POP.TOTL,1263065852,1278562207,1293859294,1309053980,1324171354
India,IND,GDP per capita (current US$),NY.GDP.PCAP.CD,1446.98540954319,1452.19537323178,1573.11808897519,1613.18870760739,1709.38792119802
India,IND,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,15.732973360913,16.8524818178771,15.4096091496181,..,..
Indonesia,IDN,"Population, total",SP.POP.TOTL,248883232,252032263,255131116,258162113,261115456
Indonesia,IDN,GDP per capita (current US$),NY.GDP.PCAP.CD,3687.95399645786,3620.66398109522,3491.59588685069,3336.10668610138,3570.29488811764
Indonesia,IDN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,11.2410773198968,12.3371352502168,11.4361969766577,..,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,76453574,77435384,78411092,79360487,80277428
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),NY.GDP.PCAP.CD,7680.60064376677,6607.06835374872,5424.30997419193,4957.58127645679,..
"Iran, Islamic Rep.",IRN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,4.98552753700703,5.70772079837216,5.19538689554967,..,..
Iraq,IRQ,"Population, total",SP.POP.TOTL,32776571,33883145,35006080,36115649,37202572
Iraq,IRQ,GDP per capita (current US$),NY.GDP.PCAP.CD,6651.12241981136,6925.22404568487,6703.07473722928,4974.0269301667,4609.60069352322
Iraq,IRQ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,9.54409144247903,8.14248057238711,4.32505017117223,..,..
Ireland,IRL,"Population, total",SP.POP.TOTL,4586897,4598294,4617225,4676835,4773095
Ireland,IRL,GDP per capita (current US$),NY.GDP.PCAP.CD,49231.3625443705,52034.7673577458,55503.3262278936,60664.1043991579,61606.482939417
Ireland,IRL,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,19.172630349058,21.7932317711362,24.5246783176493,..,..
Isle of Man,IMN,"Population, total",SP.POP.TOTL,81406,82013,82590,83167,83737
Isle of Man,IMN,GDP per capita (current US$),NY.GDP.PCAP.CD,79028.0449845932,82356.82336654,89941.6442851908,..,..
Isle of Man,IMN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.48698884758364,0.793650793650794,0.793650793650794,..,..
Israel,ISR,"Population, total",SP.POP.TOTL,7910500,8059500,8215700,8380100,8547100
Israel,ISR,GDP per capita (current US$),NY.GDP.PCAP.CD,32569.5968257028,36393.6693204984,37582.8462414114,35729.3725285817,37292.6122172917
Israel,ISR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.76821738647366,0.931150321255015,1.5144788120961,..,..
Italy,ITA,"Population, total",SP.POP.TOTL,59539717,60233948,60789140,60730582,60600590
Italy,ITA,GDP per capita (current US$),NY.GDP.PCAP.CD,34814.1243593936,35370.274411922,35396.6651676845,30049.1475451649,30527.2682030287
Italy,ITA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,31.0203903154411,38.905348564998,43.3916063800716,..,..
Jamaica,JAM,"Population, total",SP.POP.TOTL,2840992,2851807,2862087,2871934,2881355
Jamaica,JAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5210.30336324041,5006.14495151,4855.74378888037,4965.98985689509,4868.24826260746
Jamaica,JAM,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,10.924158714214,9.84222389181067,9.77206595538312,..,..
Japan,JPN,"Population, total",SP.POP.TOTL,127629000,127445000,127276000,127141000,126994511
Japan,JPN,GDP per capita (current US$),NY.GDP.PCAP.CD,48603.4766497749,40454.4474578903,38096.2115051033,34474.1373599536,38894.4677292018
Japan,JPN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,11.2019441124494,12.2141103135625,14.0275993935473,..,..
Jordan,JOR,"Population, total",SP.POP.TOTL,7992573,8413464,8809306,9159302,9455802
Jordan,JOR,GDP per capita (current US$),NY.GDP.PCAP.CD,3870.75321121669,3992.86710705268,4066.94077543088,4096.09927499826,4087.9375167203
Jordan,JOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0.42178838274283,0.370735098186874,0.362239297475302,..,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,16791425,17035275,17289224,17544126,17797032
Kazakhstan,KAZ,GDP per capita (current US$),NY.GDP.PCAP.CD,12387.1898225308,13890.8560077898,12806.5651078094,10509.9810699442,7510.07720865798
Kazakhstan,KAZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,8.23125074070483,7.50538385425761,7.87775535843454,..,..
Kenya,KEN,"Population, total",SP.POP.TOTL,43646629,44826849,46024250,47236259,48461567
Kenya,KEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1155.02058181812,1229.11479786504,1335.06458006543,1349.97014383813,1455.35976536469
Kenya,KEN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,74.7765397330721,69.2879675529518,81.4862821343703,..,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,106613,108535,110458,112407,114395
Kiribati,KIR,GDP per capita (current US$),NY.GDP.PCAP.CD,1763.81549743152,1724.36173659455,1684.50427437246,1424.48361073121,1449.05823116784
Kiribati,KIR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
"Korea, Dem. People’s Rep.",PRK,"Population, total",SP.POP.TOTL,24854034,24985976,25116363,25243917,25368620
"Korea, Dem. People’s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,70.1809107922645,75.8236962688195,72.589200960411,..,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,50199853,50428893,50746659,51014947,51245707
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,24358.7821758226,25890.0186698906,27811.36638377,27105.076226264,27538.8061282212
"Korea, Rep.",KOR,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.33594507802273,1.63285870185595,1.56668773414672,..,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1805200,1824100,1821800,1801800,1816200
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,3586.15376954762,3877.03108696647,4054.72133937609,3574.48178231144,3661.42984742258
Kosovo,XKX,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1.61534578495709,2.19157088122605,2.77777777777778,..,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,3395556,3598385,3782450,3935794,4052584
Kuwait,KWT,GDP per capita (current US$),NY.GDP.PCAP.CD,51264.0713358672,48399.9058087085,42996.4081162021,28975.4010764335,..
Kuwait,KWT,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,..,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,5607200,5719600,5835500,5956900,6082700
Kyrgyz Republic,KGZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1177.97473487848,1282.43716202467,1279.76978265986,1121.08283510739,1077.0361743348
Kyrgyz Republic,KGZ,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,93.479694092827,93.476554136036,91.2572055997804,..,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,6415169,6494557,6576397,6663967,6758353
Lao PDR,LAO,GDP per capita (current US$),NY.GDP.PCAP.CD,1588.63586575363,1838.79477852383,2017.56334381982,2159.42297763653,2353.15287465084
Lao PDR,LAO,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,92.1103914034825,93.2900917020801,93.1506849315068,..,..
Late-demographic dividend,LTE,"Population, total",SP.POP.TOTL,2208049607,2221689409,2235382535,2248927194,2262709895
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,7965.66924645431,8526.59195740842,8811.36246917509,8200.77600116084,8144.64578047236
Late-demographic dividend,LTE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,23.8313798748976,23.9280124114885,25.2384075299636,..,..
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,610545003,617492351,624331830,631058524,637664490
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,10021.2316169844,10154.6712187147,10052.7741694733,8492.7335439718,8156.5907376669
Latin America & Caribbean,LCN,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,54.881032174282,53.2083280959768,53.0074065290244,..,..
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,583515410,590319145,597035363,603644865,610136397
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,9665.19251798095,9776.49685057952,9708.14305642604,8148.63359309967,7803.42762355456
Latin America & Caribbean (excluding high income),LAC,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,57.2602104688866,55.2925552352435,54.6304164766138,..,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,594330743,601277206,608136047,614891969,621534921
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,9948.46594696581,10075.953383764,9965.7002183083,8379.7782559445,8044.14928377828
